address,property_code,bathrooms,detailedtype,distance,district,exterior,floor,isparkingspaceincludedinprice,latitude,longitude,municipality,newdevelopment,operation,price,pricebyarea,propertytype,province,rooms,size,status,topplus,extracted_date,readable_date
calle de Serrano,105510209,5,flat,969,Barrio de Salamanca,true,3,false,40.4380334,-3.6879968,Madrid,false,sale,4400000.0,14379.0,flat,Madrid,4,306.0,good,true,20240731223740,2024-07-31T22:37:40Z
calle de Serrano,105510209,5,flat,523,Barrio de Salamanca,true,3,false,40.4380334,-3.6879968,Madrid,false,sale,4400000.0,14379.0,flat,Madrid,4,306.0,good,true,20240731223741,2024-07-31T22:37:41Z
calle de Serrano,105510209,5,flat,917,Barrio de Salamanca,true,3,false,40.4378077,-3.6850385,Madrid,false,sale,4400000.0,14379.0,flat,Madrid,4,306.0,good,true,20240830114827,2024-08-30T11:48:27Z
calle de Serrano,105510209,5,flat,497,Barrio de Salamanca,true,3,false,40.4378077,-3.6850385,Madrid,false,sale,4400000.0,14379.0,flat,Madrid,4,306.0,good,true,20240830114834,2024-08-30T11:48:34Z
barrio Berruguete,105510588,2,flat,974,Tetuán,true,1,false,40.4590502,-3.7037153,Madrid,false,sale,295000.0,4917.0,flat,Madrid,2,60.0,good,false,20240731223744,2024-07-31T22:37:44Z
barrio Berruguete,105510588,2,flat,956,Tetuán,true,1,false,40.459116,-3.7021434,Madrid,false,sale,295000.0,4917.0,flat,Madrid,2,60.0,good,false,20240830114935,2024-08-30T11:49:35Z
paseo de Capa Negra,105510865,2,flat,204,Rivas Urbanizaciones,true,1,true,40.3519131,-3.5385529,Rivas-Vaciamadrid,false,sale,391400.0,2943.0,flat,Madrid,3,133.0,good,false,20240830235400,2024-08-30T23:54:00Z
calle de Joaquín Turina,105514651,1,flat,414,Carabanchel,true,1,false,40.3725547,-3.7547158,Madrid,false,sale,269000.0,2299.0,flat,Madrid,3,117.0,good,false,20240830235012,2024-08-30T23:50:12Z
barrio Apóstol Santiago,105514693,2,chalet,846,Hortaleza,false,null,false,40.4795213,-3.6618533,Madrid,false,sale,454000.0,3027.0,chalet,Madrid,3,150.0,good,false,20240731223747,2024-07-31T22:37:47Z
calle la Estación,105515600,1,flat,980,Centro,true,2,false,40.3517489,-3.8308352,Alcorcón,false,sale,249000.0,2830.0,flat,Madrid,2,88.0,good,false,20240830235010,2024-08-30T23:50:10Z
calle del Mar de Aral,105516441,1,flat,986,Hortaleza,true,5,false,40.4740246,-3.6433892,Madrid,false,sale,196000.0,2306.0,flat,Madrid,3,85.0,good,false,20240731223745,2024-07-31T22:37:45Z
calle del Mar de Aral,105516441,1,flat,991,Hortaleza,true,5,false,40.4740246,-3.6433892,Madrid,false,sale,196000.0,2306.0,flat,Madrid,3,85.0,good,false,20240731223747,2024-07-31T22:37:47Z
calle del Mar de Aral,105516441,1,flat,731,Hortaleza,true,5,false,40.4765234,-3.64495,Madrid,false,sale,196000.0,2306.0,flat,Madrid,3,85.0,good,false,20240830114940,2024-08-30T11:49:40Z
calle del Mar de Aral,105516441,1,flat,929,Hortaleza,true,5,false,40.4765234,-3.64495,Madrid,false,sale,196000.0,2306.0,flat,Madrid,3,85.0,good,false,20240830114941,2024-08-30T11:49:41Z
calle del Etna,105517320,1,flat,942,Puente de Vallecas,true,1,false,40.3865665,-3.6478424,Madrid,false,sale,165000.0,2750.0,flat,Madrid,2,60.0,good,false,20240731223735,2024-07-31T22:37:35Z
calle del Etna,105517320,1,flat,637,Puente de Vallecas,true,1,false,40.3865665,-3.6478424,Madrid,false,sale,165000.0,2750.0,flat,Madrid,2,60.0,good,false,20240731223736,2024-07-31T22:37:36Z
calle del Etna,105517320,1,flat,599,Puente de Vallecas,true,1,false,40.3875056,-3.6469999,Madrid,false,sale,158000.0,2633.0,flat,Madrid,2,60.0,good,false,20240830114812,2024-08-30T11:48:12Z
avenida de Europa,105517386,1,flat,845,Fuenlabrada II - El Molino,true,5,false,40.2860059,-3.8099769,Fuenlabrada,false,sale,219900.0,2365.0,flat,Madrid,3,93.0,good,false,20240830235002,2024-08-30T23:50:02Z
avenida de Europa,105517386,1,flat,881,Fuenlabrada II - El Molino,true,5,false,40.2860059,-3.8099769,Fuenlabrada,false,sale,219900.0,2365.0,flat,Madrid,3,93.0,good,false,20240830235004,2024-08-30T23:50:04Z
calle de Hermosilla,105519917,3,flat,779,Barrio de Salamanca,true,1,false,40.4270554,-3.6767035,Madrid,false,sale,1480000.0,12982.0,flat,Madrid,2,114.0,good,true,20240830114827,2024-08-30T11:48:27Z
calle de Hermosilla,105519917,3,flat,739,Barrio de Salamanca,true,1,false,40.4270554,-3.6767035,Madrid,false,sale,1480000.0,12982.0,flat,Madrid,2,114.0,good,true,20240830114829,2024-08-30T11:48:29Z
calle Sierra de Albarracín,105520182,1,flat,544,Centro,true,4,false,40.3483062,-3.8214907,Alcorcón,false,sale,135000.0,1929.0,flat,Madrid,3,70.0,good,false,20240830235008,2024-08-30T23:50:08Z
calle Sierra de Albarracín,105520182,1,flat,874,Centro,true,4,false,40.3483062,-3.8214907,Alcorcón,false,sale,135000.0,1929.0,flat,Madrid,3,70.0,good,false,20240830235010,2024-08-30T23:50:10Z
barrio Águilas,105520367,1,flat,902,Latina,true,1,false,40.377507,-3.7782461,Madrid,false,sale,225000.0,3214.0,flat,Madrid,2,70.0,good,false,20240830235012,2024-08-30T23:50:12Z
barrio Valdepelayo-Montepinos-Arroyo Culebro,105520424,2,flat,445,Valdepelayo - Montepinos - Arroyo Culebro,true,4,true,40.3143888,-3.785178,Leganés,false,sale,307000.0,3374.0,flat,Madrid,3,91.0,good,false,20240830235006,2024-08-30T23:50:06Z
barrio Leganés norte,105520456,2,flat,358,Leganés norte,true,2,true,40.346532,-3.7530445,Leganés,false,sale,279900.0,2886.0,flat,Madrid,3,97.0,good,false,20240830235009,2024-08-30T23:50:09Z
barrio Valdepelayo-Montepinos-Arroyo Culebro,105520485,2,flat,936,Valdepelayo - Montepinos - Arroyo Culebro,true,4,true,40.3136082,-3.7858287,Leganés,false,sale,294900.0,2478.0,flat,Madrid,3,119.0,good,false,20240830235005,2024-08-30T23:50:05Z
barrio Valdepelayo-Montepinos-Arroyo Culebro,105520485,2,flat,507,Valdepelayo - Montepinos - Arroyo Culebro,true,4,true,40.3136082,-3.7858287,Leganés,false,sale,294900.0,2478.0,flat,Madrid,3,119.0,good,false,20240830235006,2024-08-30T23:50:06Z
calle de Noblejas,105521069,3,flat,735,Centro,true,2,false,40.4167922,-3.7106878,Madrid,false,sale,1670000.0,10183.0,flat,Madrid,3,164.0,good,true,20240830114824,2024-08-30T11:48:24Z
Rivas Futura,105522109,2,flat,413,Rivas Futura,true,2,true,40.3535006,-3.5372531,Rivas-Vaciamadrid,false,sale,315000.0,2143.0,flat,Madrid,3,147.0,good,false,20240830235400,2024-08-30T23:54:00Z
avenida de las Flores,105522136,4,chalet,369,Valderas - Los Castillos,false,null,true,40.3585814,-3.8071178,Alcorcón,false,sale,550000.0,1864.0,chalet,Madrid,4,295.0,good,false,20240830235010,2024-08-30T23:50:10Z
calle de la Serena,105522513,1,flat,358,Puente de Vallecas,true,2,false,40.3755722,-3.6674686,Madrid,false,sale,167000.0,2420.0,flat,Madrid,2,69.0,good,false,20240731223735,2024-07-31T22:37:35Z
calle de la Serena,105522513,1,flat,358,Puente de Vallecas,true,2,false,40.3755722,-3.6674686,Madrid,false,sale,167000.0,2420.0,flat,Madrid,2,69.0,good,false,20240830114803,2024-08-30T11:48:03Z
calle del Príncipe de Vergara,105524811,2,flat,942,Barrio de Salamanca,true,1,true,40.4353221,-3.6789266,Madrid,false,sale,1500000.0,5929.0,flat,Madrid,4,253.0,good,true,20240731223741,2024-07-31T22:37:41Z
calle del Príncipe de Vergara,105524811,2,flat,942,Barrio de Salamanca,true,1,true,40.4353221,-3.6789266,Madrid,false,sale,1500000.0,5929.0,flat,Madrid,4,253.0,good,true,20240830114834,2024-08-30T11:48:34Z
calle de Ramón Luján,105525010,1,flat,837,Usera,true,1,false,40.386033,-3.7041973,Madrid,false,sale,239900.0,3116.0,flat,Madrid,3,77.0,good,false,20240731223734,2024-07-31T22:37:34Z
calle de Ramón Luján,105525010,1,flat,837,Usera,true,1,false,40.386033,-3.7041973,Madrid,false,sale,239900.0,3116.0,flat,Madrid,3,77.0,good,false,20240830114802,2024-08-30T11:48:02Z
avenida de la Universidad,105527145,2,flat,894,Universidad - Hospital,true,null,false,40.2803733,-3.8146551,Fuenlabrada,false,sale,388500.0,3378.0,flat,Madrid,4,115.0,good,false,20240830235002,2024-08-30T23:50:02Z
"calle Arzobispo Morcillo, 14",105527162,2,flat,541,Fuencarral,true,5,true,40.481596,-3.6957855,Madrid,false,sale,750000.0,4688.0,flat,Madrid,4,160.0,renew,false,20240731223746,2024-07-31T22:37:46Z
"calle Arzobispo Morcillo, 14",105527162,2,flat,541,Fuencarral,true,5,true,40.481596,-3.6957855,Madrid,false,sale,750000.0,4688.0,flat,Madrid,4,160.0,renew,false,20240830114938,2024-08-30T11:49:38Z
"calle Arzobispo Morcillo, 14",105527162,2,flat,895,Fuencarral,true,5,true,40.481596,-3.6957855,Madrid,false,sale,750000.0,4688.0,flat,Madrid,4,160.0,renew,false,20240830114939,2024-08-30T11:49:39Z
calle de Pablo Rica,105527241,1,flat,273,Puente de Vallecas,true,1,false,40.3893709,-3.670431,Madrid,false,sale,155000.0,2672.0,flat,Madrid,2,58.0,good,false,20240731223736,2024-07-31T22:37:36Z
barrio Almagro,105527611,4,flat,763,Chamberí,true,null,false,40.4327872,-3.6940344,Madrid,false,sale,2680000.0,11453.0,flat,Madrid,3,234.0,good,true,20240830114827,2024-08-30T11:48:27Z
calle de la Arquitectura,105527992,1,flat,836,Arganzuela,true,bj,false,40.3988746,-3.703172,Madrid,false,sale,198000.0,5500.0,flat,Madrid,1,36.0,good,false,20240731223736,2024-07-31T22:37:36Z
calle de la Arquitectura,105527992,1,flat,836,Arganzuela,true,bj,false,40.3988746,-3.703172,Madrid,false,sale,190000.0,5278.0,flat,Madrid,1,36.0,good,false,20240830114808,2024-08-30T11:48:08Z
avenida de Cantabria,105529598,1,flat,270,La Serna,true,2,true,40.2923139,-3.807308,Fuenlabrada,false,sale,224000.0,4073.0,flat,Madrid,2,55.0,good,false,20240830235004,2024-08-30T23:50:04Z
plaza de Carballo,105529789,1,flat,469,Fuencarral,true,bj,false,40.4765684,-3.7042451,Madrid,false,sale,229000.0,4580.0,flat,Madrid,2,50.0,good,false,20240731223746,2024-07-31T22:37:46Z
plaza de Carballo,105529789,1,flat,469,Fuencarral,true,bj,false,40.4765684,-3.7042451,Madrid,false,sale,229000.0,4580.0,flat,Madrid,2,50.0,good,false,20240830114938,2024-08-30T11:49:38Z
avenida de la Hispanidad,105530242,2,flat,376,La Avanzada - La Cueva,true,3,true,40.2946703,-3.790931,Fuenlabrada,false,sale,243000.0,2455.0,flat,Madrid,3,99.0,good,false,20240830235004,2024-08-30T23:50:04Z
calle de San Antonio de Padua,105532104,2,flat,634,Centro,true,en,false,40.3309439,-3.7616022,Leganés,false,sale,179800.0,2809.0,duplex,Madrid,2,64.0,good,false,20240830235008,2024-08-30T23:50:08Z
"calle de Ajofrín, 2",105533523,1,flat,958,San Blas,true,bj,false,40.4254711,-3.6252299,Madrid,false,sale,239900.0,2525.0,flat,Madrid,3,95.0,good,false,20240731223741,2024-07-31T22:37:41Z
"calle de Ajofrín, 2",105533523,1,flat,958,San Blas,true,bj,false,40.4254711,-3.6252299,Madrid,false,sale,232900.0,2452.0,flat,Madrid,3,95.0,good,false,20240830114831,2024-08-30T11:48:31Z
calle de los Clarinetes,105533966,2,flat,608,Carabanchel,true,3,true,40.3722392,-3.7651346,Madrid,false,sale,445000.0,3648.0,flat,Madrid,3,122.0,good,false,20240830235011,2024-08-30T23:50:11Z
barrio Las Dehesillas-Vereda de los Estudiantes,105534458,2,flat,413,Las Dehesillas - Vereda de los Estudiantes,false,3,true,40.3214467,-3.7523611,Leganés,false,sale,219900.0,2443.0,flat,Madrid,2,90.0,good,false,20240830235007,2024-08-30T23:50:07Z
barrio Concepción,105534538,1,flat,279,Ciudad Lineal,true,3,false,40.4397555,-3.6520703,Madrid,false,sale,575000.0,4563.0,flat,Madrid,3,126.0,good,false,20240731223742,2024-07-31T22:37:42Z
barrio Valdepelayo-Montepinos-Arroyo Culebro,105534621,5,chalet,673,Valdepelayo - Montepinos - Arroyo Culebro,false,null,true,40.3222999,-3.7818848,Leganés,false,sale,531000.0,1696.0,chalet,Madrid,4,313.0,good,false,20240830235006,2024-08-30T23:50:06Z
calle de Hijas de Jesús,105536909,2,flat,878,Usera,true,1,false,40.3856548,-3.6971258,Madrid,false,sale,449900.0,2499.0,flat,Madrid,5,180.0,renew,false,20240731223734,2024-07-31T22:37:34Z
calle de Hijas de Jesús,105536909,2,flat,760,Usera,true,1,false,40.3856548,-3.6971258,Madrid,false,sale,449900.0,2499.0,flat,Madrid,5,180.0,renew,false,20240731223736,2024-07-31T22:37:36Z
calle de Hijas de Jesús,105536909,2,flat,878,Usera,true,1,false,40.3856548,-3.6971258,Madrid,false,sale,449900.0,2499.0,flat,Madrid,5,180.0,renew,false,20240830114802,2024-08-30T11:48:02Z
calle de Hijas de Jesús,105536909,2,flat,760,Usera,true,1,false,40.3856548,-3.6971258,Madrid,false,sale,449900.0,2499.0,flat,Madrid,5,180.0,renew,false,20240830114808,2024-08-30T11:48:08Z
"calle de Betancunia, 8",105536950,1,flat,508,Ciudad Lineal,true,9,false,40.4264015,-3.6308513,Madrid,false,sale,259900.0,3249.0,flat,Madrid,4,80.0,good,false,20240731223741,2024-07-31T22:37:41Z
"calle de Betancunia, 8",105536950,1,flat,508,Ciudad Lineal,true,9,false,40.4264015,-3.6308513,Madrid,false,sale,254900.0,3186.0,flat,Madrid,4,80.0,good,false,20240830114831,2024-08-30T11:48:31Z
calle del Corregidor Diego de Valderrábano,105538970,2,flat,493,Moratalaz,true,5,false,40.4151632,-3.6573155,Madrid,false,sale,239999.0,2243.0,flat,Madrid,3,107.0,good,false,20240731223739,2024-07-31T22:37:39Z
"plaza de Tovares, 11",105539101,2,flat,682,Centro,true,1,true,40.32606,-3.76553,Leganés,false,sale,381875.0,2387.0,flat,Madrid,3,160.0,good,false,20240830235008,2024-08-30T23:50:08Z
paseo de Alabarderos,105541007,2,flat,544,Latina,true,4,false,40.37831,-3.7922435,Madrid,false,sale,349000.0,2748.0,flat,Madrid,3,127.0,good,false,20240830235012,2024-08-30T23:50:12Z
calle de Valdecanillas,105542133,1,flat,653,San Blas,true,2,false,40.4319505,-3.6281723,Madrid,false,sale,239000.0,3414.0,flat,Madrid,3,70.0,good,false,20240731223741,2024-07-31T22:37:41Z
calle de Valdecanillas,105542133,1,flat,592,San Blas,true,2,false,40.4310626,-3.6285064,Madrid,false,sale,233000.0,3329.0,flat,Madrid,3,70.0,good,false,20240830114831,2024-08-30T11:48:31Z
calle César Manrique,105546528,4,chalet,993,Rivas Urbanizaciones,false,null,true,40.3592098,-3.5382222,Rivas-Vaciamadrid,false,sale,569900.0,1781.0,chalet,Madrid,4,320.0,good,false,20240830235400,2024-08-30T23:54:00Z
calle César Manrique,105546528,4,chalet,452,Rivas Urbanizaciones,false,null,true,40.3592098,-3.5382222,Rivas-Vaciamadrid,false,sale,569900.0,1781.0,chalet,Madrid,4,320.0,good,false,20240830235401,2024-08-30T23:54:01Z
calle de Alcalá,105547024,2,flat,295,San Blas,true,2,false,40.4397554,-3.6340397,Madrid,false,sale,375000.0,3641.0,flat,Madrid,3,103.0,good,false,20240830114844,2024-08-30T11:48:44Z
calle Santander,105547741,1,flat,706,Centro,true,bj,false,40.3440587,-3.8291004,Alcorcón,false,sale,160000.0,2540.0,flat,Madrid,3,63.0,good,false,20240830235008,2024-08-30T23:50:08Z
"calle de Galicia, 12",105548432,2,flat,988,El Naranjo,true,bj,false,40.2950221,-3.8096113,Fuenlabrada,false,sale,114300.0,1216.0,flat,Madrid,3,94.0,good,false,20240830235003,2024-08-30T23:50:03Z
La Serna,105548530,1,flat,436,La Serna,true,3,false,40.2924997,-3.7989868,Fuenlabrada,false,sale,169000.0,2167.0,flat,Madrid,3,78.0,good,false,20240830235004,2024-08-30T23:50:04Z
barrio Costillares,105548922,2,flat,975,Ciudad Lineal,true,1,false,40.4815003,-3.6633552,Madrid,false,sale,465000.0,4794.0,flat,Madrid,2,97.0,good,false,20240731223747,2024-07-31T22:37:47Z
barrio Costillares,105548922,2,flat,975,Ciudad Lineal,true,1,false,40.4815003,-3.6633552,Madrid,false,sale,465000.0,4794.0,flat,Madrid,2,97.0,good,false,20240830114940,2024-08-30T11:49:40Z
avenida de Brasilia,105550238,2,flat,771,Barrio de Salamanca,true,1,false,40.442091,-3.6610308,Madrid,false,sale,535000.0,4180.0,flat,Madrid,3,128.0,renew,false,20240731223742,2024-07-31T22:37:42Z
avenida de Brasilia,105550238,2,flat,753,Barrio de Salamanca,true,1,false,40.4407401,-3.6605873,Madrid,false,sale,520000.0,4063.0,flat,Madrid,3,128.0,renew,false,20240830114839,2024-08-30T11:48:39Z
calle Islas Baleares,105550555,3,chalet,619,Sector 3,false,null,true,40.2851694,-3.7520549,Getafe,false,sale,510000.0,3148.0,chalet,Madrid,5,162.0,good,false,20240830235003,2024-08-30T23:50:03Z
calle Islas Baleares,105550555,3,chalet,838,Sector 3,false,null,true,40.2851694,-3.7520549,Getafe,false,sale,510000.0,3148.0,chalet,Madrid,5,162.0,good,false,20240830235004,2024-08-30T23:50:04Z
calle Rio Duero,105551606,1,flat,812,San Nicasio - Campo de Tiro - Solagua,true,3,false,40.3362043,-3.7693445,Leganés,false,sale,85000.0,1149.0,flat,Madrid,3,74.0,good,false,20240830235009,2024-08-30T23:50:09Z
"calle de Nuestra Señora del Villar, 57",105554205,1,flat,808,Ciudad Lineal,true,5,false,40.4240968,-3.6519711,Madrid,false,sale,249900.0,4165.0,flat,Madrid,2,60.0,good,false,20240731223739,2024-07-31T22:37:39Z
"calle de Nuestra Señora del Villar, 57",105554205,1,flat,606,Ciudad Lineal,true,5,false,40.4240968,-3.6519711,Madrid,false,sale,249900.0,4165.0,flat,Madrid,2,60.0,good,false,20240731223741,2024-07-31T22:37:41Z
"calle de Nuestra Señora del Villar, 57",105554205,1,flat,808,Ciudad Lineal,true,5,false,40.4240968,-3.6519711,Madrid,false,sale,249900.0,4165.0,flat,Madrid,2,60.0,good,false,20240830114825,2024-08-30T11:48:25Z
"calle de Nuestra Señora del Villar, 57",105554205,1,flat,606,Ciudad Lineal,true,5,false,40.4240968,-3.6519711,Madrid,false,sale,249900.0,4165.0,flat,Madrid,2,60.0,good,false,20240830114830,2024-08-30T11:48:30Z
barrio Portazgo,105555311,1,flat,842,Puente de Vallecas,true,null,false,40.3856158,-3.6479119,Madrid,false,sale,230000.0,3194.0,flat,Madrid,2,72.0,good,false,20240731223735,2024-07-31T22:37:35Z
barrio Portazgo,105555311,1,flat,726,Puente de Vallecas,true,null,false,40.3856158,-3.6479119,Madrid,false,sale,230000.0,3194.0,flat,Madrid,2,72.0,good,false,20240731223736,2024-07-31T22:37:36Z
barrio Portazgo,105555311,1,flat,842,Puente de Vallecas,true,null,false,40.3856158,-3.6479119,Madrid,false,sale,230000.0,3194.0,flat,Madrid,2,72.0,good,false,20240830114805,2024-08-30T11:48:05Z
barrio Portazgo,105555311,1,flat,726,Puente de Vallecas,true,null,false,40.3856158,-3.6479119,Madrid,false,sale,230000.0,3194.0,flat,Madrid,2,72.0,good,false,20240830114812,2024-08-30T11:48:12Z
calle Fernando Fernán Gómez,105556366,3,chalet,552,Rivas Centro,false,null,true,40.3603167,-3.517751,Rivas-Vaciamadrid,false,sale,625000.0,2490.0,chalet,Madrid,6,251.0,good,false,20240830235402,2024-08-30T23:54:02Z
calle San Joaquín,105560265,1,flat,498,Centro,true,4,true,40.2842093,-3.8027895,Fuenlabrada,false,sale,250000.0,3571.0,penthouse,Madrid,2,70.0,good,false,20240830235002,2024-08-30T23:50:02Z
calle San Joaquín,105560265,1,flat,935,Centro,true,4,true,40.2842093,-3.8027895,Fuenlabrada,false,sale,250000.0,3571.0,penthouse,Madrid,2,70.0,good,false,20240830235004,2024-08-30T23:50:04Z
calle de Juana Doña,105560477,2,flat,945,Arganzuela,true,1,false,40.397987,-3.6923616,Madrid,false,sale,490000.0,5506.0,flat,Madrid,2,89.0,good,false,20240731223736,2024-07-31T22:37:36Z
calle de Juana Doña,105560477,2,flat,906,Arganzuela,true,1,false,40.397987,-3.6923616,Madrid,false,sale,490000.0,5506.0,flat,Madrid,2,89.0,good,false,20240731223737,2024-07-31T22:37:37Z
calle Eros,105561010,4,chalet,405,Sector 3,false,null,false,40.2899965,-3.7507004,Getafe,false,sale,550000.0,2218.0,chalet,Madrid,5,248.0,good,false,20240830235004,2024-08-30T23:50:04Z
calle de Pont de Molins,105561234,1,flat,726,Puente de Vallecas,true,3,false,40.3939729,-3.6440313,Madrid,false,sale,200000.0,3846.0,flat,Madrid,2,52.0,good,false,20240731223736,2024-07-31T22:37:36Z
calle de Pont de Molins,105561234,1,flat,799,Puente de Vallecas,true,3,false,40.3939729,-3.6440313,Madrid,false,sale,200000.0,3846.0,flat,Madrid,2,52.0,good,false,20240731223737,2024-07-31T22:37:37Z
calle de Pont de Molins,105561234,1,flat,726,Puente de Vallecas,true,3,false,40.3939729,-3.6440313,Madrid,false,sale,190000.0,3654.0,flat,Madrid,2,52.0,good,false,20240830114812,2024-08-30T11:48:12Z
calle de Pont de Molins,105561234,1,flat,799,Puente de Vallecas,true,3,false,40.3939729,-3.6440313,Madrid,false,sale,190000.0,3654.0,flat,Madrid,2,52.0,good,false,20240830114813,2024-08-30T11:48:13Z
barrio Ventas,105561673,1,flat,413,Ciudad Lineal,true,1,false,40.4263985,-3.6493128,Madrid,false,sale,290000.0,3580.0,flat,Madrid,3,81.0,good,false,20240731223741,2024-07-31T22:37:41Z
barrio Ventas,105561673,1,flat,413,Ciudad Lineal,true,1,false,40.4263985,-3.6493128,Madrid,false,sale,290000.0,3580.0,flat,Madrid,3,81.0,good,false,20240830114830,2024-08-30T11:48:30Z
calle Rio Lozoya,105561885,1,flat,198,San Nicasio - Campo de Tiro - Solagua,true,1,false,40.3317079,-3.7688482,Leganés,false,sale,152000.0,2171.0,flat,Madrid,2,70.0,good,false,20240830235008,2024-08-30T23:50:08Z
barrio Casco Antiguo,105568875,1,flat,836,Centro,true,1,false,40.3449655,-3.8304658,Alcorcón,false,sale,155000.0,2385.0,flat,Madrid,3,65.0,good,false,20240830235008,2024-08-30T23:50:08Z
barrio San Pascual,105569931,1,flat,399,Ciudad Lineal,true,10,true,40.4447782,-3.6552869,Madrid,false,sale,600000.0,4196.0,flat,Madrid,2,143.0,good,false,20240731223742,2024-07-31T22:37:42Z
barrio San Pascual,105569931,1,flat,399,Ciudad Lineal,true,10,true,40.4447782,-3.6552869,Madrid,false,sale,600000.0,8000.0,flat,Madrid,2,75.0,good,false,20240830114839,2024-08-30T11:48:39Z
calle de la Mezquita,105570203,1,flat,769,Usera,true,null,false,40.372724,-3.6899154,Madrid,false,sale,190000.0,2676.0,flat,Madrid,3,71.0,good,false,20240731223735,2024-07-31T22:37:35Z
calle de la Mezquita,105570203,1,flat,733,Usera,true,null,false,40.3727913,-3.6891899,Madrid,false,sale,175000.0,2465.0,flat,Madrid,3,71.0,good,false,20240830114802,2024-08-30T11:48:02Z
calle de Félix Rodríguez de la Fuente,105570389,2,flat,694,Moratalaz,true,2,true,40.4154926,-3.6599224,Madrid,false,sale,299000.0,2492.0,flat,Madrid,4,120.0,good,false,20240731223739,2024-07-31T22:37:39Z
calle de Félix Rodríguez de la Fuente,105570389,2,flat,438,Moratalaz,true,2,true,40.4155529,-3.6568158,Madrid,false,sale,299000.0,2492.0,flat,Madrid,4,120.0,good,false,20240830114825,2024-08-30T11:48:25Z
calle Cangas de Onís,105570907,1,flat,702,San Blas,true,1,false,40.4314908,-3.6273251,Madrid,false,sale,255000.0,3542.0,flat,Madrid,2,72.0,good,false,20240731223741,2024-07-31T22:37:41Z
calle Cangas de Onís,105570907,1,flat,467,San Blas,true,1,false,40.4288838,-3.6297654,Madrid,false,sale,245000.0,3403.0,flat,Madrid,2,72.0,good,false,20240830114831,2024-08-30T11:48:31Z
calle de Arturo Soria,105571270,3,flat,996,Ciudad Lineal,true,5,true,40.4823364,-3.6634257,Madrid,false,sale,790000.0,4731.0,flat,Madrid,4,167.0,good,false,20240731223747,2024-07-31T22:37:47Z
calle de Ponzano,105572840,5,flat,331,Chamberí,true,7,true,40.4409851,-3.698472,Madrid,false,sale,1800000.0,7792.0,duplex,Madrid,5,231.0,good,false,20240830114832,2024-08-30T11:48:32Z
calle de la Liberación,105573530,3,flat,644,Hortaleza,true,2,true,40.4714148,-3.6410529,Madrid,false,sale,389000.0,2992.0,flat,Madrid,3,130.0,good,false,20240731223745,2024-07-31T22:37:45Z
calle de las Peñuelas,105575334,1,flat,991,Arganzuela,false,2,false,40.4002825,-3.7031224,Madrid,false,sale,160000.0,5161.0,studio,Madrid,0,31.0,good,false,20240830114808,2024-08-30T11:48:08Z
calle de las Nebulosas,105576217,2,flat,326,Arganzuela,true,4,true,40.3943048,-3.6859242,Madrid,false,sale,415000.0,5461.0,flat,Madrid,2,76.0,good,false,20240731223736,2024-07-31T22:37:36Z
barrio Valdepelayo-Montepinos-Arroyo Culebro,105577592,4,chalet,903,Valdepelayo - Montepinos - Arroyo Culebro,false,null,true,40.3229208,-3.7789832,Leganés,false,sale,550000.0,1950.0,chalet,Madrid,3,282.0,good,false,20240830235006,2024-08-30T23:50:06Z
barrio Pinar del Rey,105577782,1,flat,625,Hortaleza,true,15,false,40.4769079,-3.6410081,Madrid,false,sale,405000.0,5548.0,flat,Madrid,2,73.0,renew,false,20240731223747,2024-07-31T22:37:47Z
calle el Charco,105579124,3,flat,437,Centro,true,3,true,40.3290428,-3.766115,Leganés,false,sale,349000.0,2908.0,penthouse,Madrid,2,120.0,good,false,20240830235008,2024-08-30T23:50:08Z
calle Sierra del Valle,105579248,1,flat,539,Puente de Vallecas,true,2,false,40.3894111,-3.6577264,Madrid,false,sale,134000.0,2197.0,flat,Madrid,2,61.0,good,false,20240830114812,2024-08-30T11:48:12Z
calle de Batalla de Brunete,105580139,1,flat,604,Centro,true,bj,false,40.3322908,-3.7639719,Leganés,false,sale,145000.0,2071.0,flat,Madrid,3,70.0,good,false,20240830235008,2024-08-30T23:50:08Z
calle de Serrano,105580949,4,flat,550,Barrio de Salamanca,true,3,false,40.4377042,-3.6878083,Madrid,false,sale,4400000.0,14379.0,flat,Madrid,4,306.0,good,true,20240830114834,2024-08-30T11:48:34Z
"calle de Mesena, 80",105583766,1,flat,694,Hortaleza,false,4,true,40.4670285,-3.660074,Madrid,true,sale,515500.0,7694.0,flat,Madrid,1,67.0,newdevelopment,false,20240830114937,2024-08-30T11:49:37Z
calle Totana,105590616,1,flat,676,Hortaleza,true,bj,false,40.4746564,-3.6544746,Madrid,false,sale,195000.0,2532.0,flat,Madrid,2,77.0,good,false,20240731223747,2024-07-31T22:37:47Z
calle de los Eucaliptos,105591965,3,chalet,340,Rivas Urbanizaciones,false,null,false,40.3609898,-3.5261175,Rivas-Vaciamadrid,false,sale,429000.0,2156.0,chalet,Madrid,5,199.0,good,false,20240830235402,2024-08-30T23:54:02Z
"calle del Arroyo del Charco del Pescador, 4",105593321,2,flat,698,Hortaleza,true,2,true,40.4859371,-3.6558758,Madrid,false,sale,625000.0,4464.0,flat,Madrid,4,140.0,good,false,20240731223747,2024-07-31T22:37:47Z
